Cultivo;Campagna;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Produccion;Rendimiento
Trigo;2010/11;CATAMARCA;"EL ALTO";2.000;2.000;3.200;1.600
Trigo;2011/12;CATAMARCA;"EL ALTO";2.000;2.000;4.200;2.100
Trigo;2012/13;CATAMARCA;"EL ALTO";240;200;160;800
Trigo;2013/14;CATAMARCA;"EL ALTO";200;100;70;700
Trigo;2014/15;CATAMARCA;"EL ALTO";500;250;400;1.600
Trigo;2015/16;CATAMARCA;"EL ALTO";200;200;260;1.300
Trigo;2016/17;CATAMARCA;"EL ALTO";300;260;208;800
Trigo;2017/18;CATAMARCA;"EL ALTO";400;370;370;1.000
Trigo;1998/99;CATAMARCA;"FRAY MAMERTO ESQUIU";0;0;0;0
Trigo;1998/99;CATAMARCA;"LA PAZ";0;0;0;0
Trigo;1980/81;CATAMARCA;PACLIN;80;80;64;800
Trigo;1981/82;CATAMARCA;PACLIN;80;80;50;625
Trigo;1982/83;CATAMARCA;PACLIN;95;95;76;800
Trigo;1983/84;CATAMARCA;PACLIN;110;110;110;1.000
Trigo;1984/85;CATAMARCA;PACLIN;100;100;112;1.120
Trigo;1985/86;CATAMARCA;PACLIN;80;80;111;1.388
Trigo;1986/87;CATAMARCA;PACLIN;200;200;250;1.250
Trigo;1987/88;CATAMARCA;PACLIN;150;140;98;700
Trigo;1988/89;CATAMARCA;PACLIN;100;100;150;1.500
Trigo;1989/90;CATAMARCA;PACLIN;90;80;80;1.000
Trigo;1998/99;CATAMARCA;PACLIN;0;0;0;0
Trigo;1980/81;CATAMARCA;POMAN;15;15;10;667
Trigo;1981/82;CATAMARCA;POMAN;15;15;10;667
Trigo;1982/83;CATAMARCA;POMAN;15;15;11;733
Trigo;1983/84;CATAMARCA;POMAN;10;10;10;1.000
Trigo;1984/85;CATAMARCA;POMAN;8;8;8;1.000
Trigo;1985/86;CATAMARCA;POMAN;5;5;7;1.400
Trigo;1986/87;CATAMARCA;POMAN;10;10;15;1.500
Trigo;1987/88;CATAMARCA;POMAN;15;10;7;700
Trigo;1988/89;CATAMARCA;POMAN;20;20;20;1.000
Trigo;1989/90;CATAMARCA;POMAN;50;40;50;1.250
Trigo;1998/99;CATAMARCA;POMAN;0;0;0;0
Trigo;1980/81;CATAMARCA;"SANTA MARIA";50;50;40;800
Trigo;1981/82;CATAMARCA;"SANTA MARIA";50;50;30;600
Trigo;1982/83;CATAMARCA;"SANTA MARIA";200;200;160;800
Trigo;1983/84;CATAMARCA;"SANTA MARIA";210;210;210;1.000
Trigo;1984/85;CATAMARCA;"SANTA MARIA";192;192;230;1.198
Trigo;1985/86;CATAMARCA;"SANTA MARIA";195;195;290;1.487
Trigo;1986/87;CATAMARCA;"SANTA MARIA";500;480;655;1.365
Trigo;1987/88;CATAMARCA;"SANTA MARIA";300;220;125;568
Trigo;1988/89;CATAMARCA;"SANTA MARIA";400;400;400;1.000
Trigo;1989/90;CATAMARCA;"SANTA MARIA";500;400;500;1.250
Trigo;1998/99;CATAMARCA;"SANTA MARIA";0;0;0;0
Trigo;1980/81;CATAMARCA;"SANTA ROSA";160;160;128;800
Trigo;1981/82;CATAMARCA;"SANTA ROSA";160;160;120;750
Trigo;1982/83;CATAMARCA;"SANTA ROSA";1.085;1.085;992;914
Trigo;1983/84;CATAMARCA;"SANTA ROSA";1.340;1.340;1.340;1.000
Trigo;1984/85;CATAMARCA;"SANTA ROSA";1.000;1.000;1.210;1.210
Trigo;1985/86;CATAMARCA;"SANTA ROSA";1.040;1.040;1.600;1.538
Trigo;1986/87;CATAMARCA;"SANTA ROSA";2.790;2.710;3.765;1.389
Trigo;1987/88;CATAMARCA;"SANTA ROSA";2.735;1.730;1.040;601
Trigo;1988/89;CATAMARCA;"SANTA ROSA";2.630;2.630;2.380;905
Trigo;1989/90;CATAMARCA;"SANTA ROSA";2.660;1.830;1.860;1.016
Trigo;1991/92;CATAMARCA;"SANTA ROSA";4.000;4.000;7.600;1.900
Trigo;1993/94;CATAMARCA;"SANTA ROSA";8.000;7.300;6.600;904
Trigo;1994/95;CATAMARCA;"SANTA ROSA";10.000;6.500;5.850;900
Trigo;1995/96;CATAMARCA;"SANTA ROSA";4.000;4.000;4.800;1.200
Trigo;1996/97;CATAMARCA;"SANTA ROSA";3.500;3.500;5.800;1.657
Trigo;1997/98;CATAMARCA;"SANTA ROSA";900;600;1.300;2.167
Trigo;1998/99;CATAMARCA;"SANTA ROSA";1.200;1.200;3.300;2.750
Trigo;2000/01;CATAMARCA;"SANTA ROSA";15.000;15.000;42.000;2.800
Trigo;2002/03;CATAMARCA;"SANTA ROSA";4.000;4.000;8.800;2.200
Trigo;2003/04;CATAMARCA;"SANTA ROSA";3.000;3.000;6.000;2.000
Trigo;2004/05;CATAMARCA;"SANTA ROSA";9.000;9.000;18.000;2.000
Trigo;2005/06;CATAMARCA;"SANTA ROSA";8.000;8.000;16.800;2.100
Trigo;2006/07;CATAMARCA;"SANTA ROSA";7.500;7.500;19.500;2.600
Trigo;2007/08;CATAMARCA;"SANTA ROSA";9.500;9.500;12.350;1.300
Trigo;2008/09;CATAMARCA;"SANTA ROSA";21.500;21.500;38.700;1.800
Trigo;2009/10;CATAMARCA;"SANTA ROSA";10.000;10.000;22.000;2.200
Trigo;2010/11;CATAMARCA;"SANTA ROSA";20.000;20.000;32.000;1.600
Trigo;2011/12;CATAMARCA;"SANTA ROSA";20.000;20.000;42.000;2.100
Trigo;2012/13;CATAMARCA;"SANTA ROSA";22.000;21.000;16.800;800
Trigo;2013/14;CATAMARCA;"SANTA ROSA";1.500;810;490;605
Trigo;2014/15;CATAMARCA;"SANTA ROSA";14.500;7.250;13.780;1.901
Trigo;2015/16;CATAMARCA;"SANTA ROSA";36.820;36.670;55.010;1.500
Trigo;2016/17;CATAMARCA;"SANTA ROSA";34.400;30.920;37.104;1.200
Trigo;2017/18;CATAMARCA;"SANTA ROSA";38.750;37.860;37.860;1.000
Trigo;1980/81;CATAMARCA;TINOGASTA;125;125;108;864
Trigo;1981/82;CATAMARCA;TINOGASTA;120;120;40;333
Trigo;1982/83;CATAMARCA;TINOGASTA;70;70;63;900
Trigo;1998/99;CATAMARCA;TINOGASTA;0;0;0;0
Trigo;1998/99;CATAMARCA;"VALLE VIEJO";0;0;0;0
Trigo;1997/98;CHACO;"1 DE MAYO";500;500;500;1.000
Trigo;1998/99;CHACO;"1 DE MAYO";0;0;0;0
Trigo;2010/11;CHACO;"1 DE MAYO";700;700;1.230;1.757
Trigo;2012/13;CHACO;"1 DE MAYO";120;90;90;1.000
Trigo;1980/81;CHACO;"12 DE OCTUBRE";14.000;1.000;800;800
Trigo;1981/82;CHACO;"12 DE OCTUBRE";1.500;1.500;1.900;1.267
Trigo;1982/83;CHACO;"12 DE OCTUBRE";9.500;9.500;9.000;947
Trigo;1983/84;CHACO;"12 DE OCTUBRE";9.800;9.200;10.120;1.100
Trigo;1984/85;CHACO;"12 DE OCTUBRE";4.200;4.000;5.000;1.250
Trigo;1985/86;CHACO;"12 DE OCTUBRE";2.000;2.000;4.000;2.000
Trigo;1986/87;CHACO;"12 DE OCTUBRE";1.550;1.350;1.350;1.000
Trigo;1987/88;CHACO;"12 DE OCTUBRE";970;970;1.380;1.423
Trigo;1988/89;CHACO;"12 DE OCTUBRE";400;300;240;800
Trigo;1989/90;CHACO;"12 DE OCTUBRE";2.000;2.000;3.500;1.750
Trigo;1990/91;CHACO;"12 DE OCTUBRE";9.000;7.500;11.000;1.467
Trigo;1991/92;CHACO;"12 DE OCTUBRE";1.100;1.100;2.000;1.818
Trigo;1992/93;CHACO;"12 DE OCTUBRE";3.000;3.000;7.800;2.600
Trigo;1993/94;CHACO;"12 DE OCTUBRE";3.700;1.700;1.700;1.000
Trigo;1994/95;CHACO;"12 DE OCTUBRE";3.000;2.500;3.000;1.200
Trigo;1995/96;CHACO;"12 DE OCTUBRE";3.500;3.500;3.900;1.114
Trigo;1996/97;CHACO;"12 DE OCTUBRE";6.000;6.000;7.500;1.250
Trigo;1997/98;CHACO;"12 DE OCTUBRE";2.550;2.050;2.100;1.024
Trigo;1998/99;CHACO;"12 DE OCTUBRE";2.500;2.500;5.100;2.040
Trigo;1999/00;CHACO;"12 DE OCTUBRE";3.000;3.000;5.100;1.700
Trigo;2000/01;CHACO;"12 DE OCTUBRE";10.000;10.000;11.000;1.100
Trigo;2001/02;CHACO;"12 DE OCTUBRE";18.000;17.000;23.800;1.400
Trigo;2002/03;CHACO;"12 DE OCTUBRE";20.000;20.000;44.000;2.200
Trigo;2003/04;CHACO;"12 DE OCTUBRE";20.000;15.000;13.500;900
Trigo;2004/05;CHACO;"12 DE OCTUBRE";3.300;2.500;3.250;1.300
Trigo;2005/06;CHACO;"12 DE OCTUBRE";7.600;6.400;10.240;1.600
Trigo;2006/07;CHACO;"12 DE OCTUBRE";15.000;12.000;14.400;1.200
Trigo;2007/08;CHACO;"12 DE OCTUBRE";1.150;1.150;1.270;1.104
Trigo;2010/11;CHACO;"12 DE OCTUBRE";17.500;17.500;34.130;1.950
Trigo;2011/12;CHACO;"12 DE OCTUBRE";18.000;17.000;26.350;1.550
Trigo;2012/13;CHACO;"12 DE OCTUBRE";4.200;2.400;3.360;1.400
Trigo;2013/14;CHACO;"12 DE OCTUBRE";6.300;3.600;1.980;550
Trigo;2014/15;CHACO;"12 DE OCTUBRE";4.500;3.610;4.690;1.299
Trigo;2015/16;CHACO;"12 DE OCTUBRE";6.890;5.790;10.420;1.800
Trigo;2016/17;CHACO;"12 DE OCTUBRE";8.600;5.670;10.773;1.900
Trigo;2017/18;CHACO;"12 DE OCTUBRE";9.938;9.288;13.003;1.400
Trigo;1995/96;CHACO;"2 DE ABRIL";1.500;1.500;1.800;1.200
Trigo;1996/97;CHACO;"2 DE ABRIL";5.000;5.000;6.500;1.300
Trigo;1997/98;CHACO;"2 DE ABRIL";2.250;2.250;2.300;1.022
Trigo;1998/99;CHACO;"2 DE ABRIL";600;600;1.200;2.000
Trigo;1999/00;CHACO;"2 DE ABRIL";600;600;960;1.600
Trigo;2000/01;CHACO;"2 DE ABRIL";3.500;3.500;3.900;1.114
Trigo;2001/02;CHACO;"2 DE ABRIL";4.500;4.000;6.000;1.500
Trigo;2002/03;CHACO;"2 DE ABRIL";6.000;6.000;12.000;2.000
Trigo;2003/04;CHACO;"2 DE ABRIL";6.000;6.000;6.000;1.000
Trigo;2004/05;CHACO;"2 DE ABRIL";1.100;700;840;1.200
Trigo;2005/06;CHACO;"2 DE ABRIL";2.700;2.350;5.170;2.200
Trigo;2006/07;CHACO;"2 DE ABRIL";6.000;5.000;7.500;1.500
Trigo;2007/08;CHACO;"2 DE ABRIL";1.200;1.200;1.200;1.000
Trigo;2010/11;CHACO;"2 DE ABRIL";11.500;11.500;24.150;2.100
Trigo;2011/12;CHACO;"2 DE ABRIL";12.800;11.400;17.100;1.500
Trigo;2012/13;CHACO;"2 DE ABRIL";3.700;2.200;2.860;1.300
Trigo;2013/14;CHACO;"2 DE ABRIL";7.400;4.100;2.050;500
Trigo;2014/15;CHACO;"2 DE ABRIL";6.500;5.470;6.020;1.101
Trigo;2015/16;CHACO;"2 DE ABRIL";10.800;9.480;13.270;1.400
Trigo;2016/17;CHACO;"2 DE ABRIL";12.500;8.240;14.008;1.700
Trigo;2017/18;CHACO;"2 DE ABRIL";14.445;13.505;21.608;1.600
Trigo;1980/81;CHACO;"25 DE MAYO";350;200;122;610
Trigo;1981/82;CHACO;"25 DE MAYO";250;250;420;1.680
Trigo;1982/83;CHACO;"25 DE MAYO";350;340;280;824
Trigo;1983/84;CHACO;"25 DE MAYO";100;100;95;950
Trigo;1984/85;CHACO;"25 DE MAYO";50;50;45;900
Trigo;1985/86;CHACO;"25 DE MAYO";50;50;85;1.700
Trigo;1986/87;CHACO;"25 DE MAYO";50;50;50;1.000
Trigo;1998/99;CHACO;"25 DE MAYO";0;0;0;0
Trigo;1999/00;CHACO;"25 DE MAYO";0;0;0;0
Trigo;2000/01;CHACO;"25 DE MAYO";300;300;300;1.000
Trigo;2001/02;CHACO;"25 DE MAYO";400;400;440;1.100
Trigo;2002/03;CHACO;"25 DE MAYO";500;500;900;1.800
Trigo;2003/04;CHACO;"25 DE MAYO";500;500;500;1.000
Trigo;2004/05;CHACO;"25 DE MAYO";50;50;60;1.200
Trigo;2005/06;CHACO;"25 DE MAYO";500;500;1.050;2.100
Trigo;2006/07;CHACO;"25 DE MAYO";2.000;1.900;2.850;1.500
Trigo;2007/08;CHACO;"25 DE MAYO";100;100;120;1.200
Trigo;2010/11;CHACO;"25 DE MAYO";2.000;2.000;3.200;1.600
Trigo;2011/12;CHACO;"25 DE MAYO";800;680;750;1.103
Trigo;2017/18;CHACO;"25 DE MAYO";140;140;168;1.200
Trigo;1980/81;CHACO;"9 DE JULIO";700;150;75;500
Trigo;1981/82;CHACO;"9 DE JULIO";500;500;900;1.800
Trigo;1982/83;CHACO;"9 DE JULIO";700;700;650;929
Trigo;1983/84;CHACO;"9 DE JULIO";500;450;450;1.000
Trigo;1984/85;CHACO;"9 DE JULIO";500;400;400;1.000
Trigo;1985/86;CHACO;"9 DE JULIO";700;700;1.262;1.803
Trigo;1986/87;CHACO;"9 DE JULIO";950;825;830;1.006
Trigo;1987/88;CHACO;"9 DE JULIO";600;600;720;1.200
Trigo;1988/89;CHACO;"9 DE JULIO";100;70;55;786
Trigo;1989/90;CHACO;"9 DE JULIO";1.000;1.000;1.650;1.650
Trigo;1990/91;CHACO;"9 DE JULIO";2.100;1.700;2.600;1.529
Trigo;1991/92;CHACO;"9 DE JULIO";700;700;1.300;1.857
Trigo;1992/93;CHACO;"9 DE JULIO";3.000;3.000;6.600;2.200
Trigo;1993/94;CHACO;"9 DE JULIO";5.000;1.500;1.500;1.000
Trigo;1994/95;CHACO;"9 DE JULIO";2.500;2.100;2.300;1.095
Trigo;1995/96;CHACO;"9 DE JULIO";1.200;1.200;1.320;1.100
Trigo;1996/97;CHACO;"9 DE JULIO";4.500;4.500;5.400;1.200
Trigo;1997/98;CHACO;"9 DE JULIO";2.500;2.500;2.800;1.120
Trigo;1998/99;CHACO;"9 DE JULIO";4.000;4.000;9.000;2.250
Trigo;1999/00;CHACO;"9 DE JULIO";4.500;4.500;6.750;1.500
Trigo;2000/01;CHACO;"9 DE JULIO";9.000;9.000;9.900;1.100
Trigo;2001/02;CHACO;"9 DE JULIO";15.000;14.000;21.000;1.500
Trigo;2002/03;CHACO;"9 DE JULIO";16.000;16.000;30.400;1.900
Trigo;2003/04;CHACO;"9 DE JULIO";16.000;15.000;13.500;900
Trigo;2004/05;CHACO;"9 DE JULIO";600;400;400;1.000
Trigo;2005/06;CHACO;"9 DE JULIO";4.400;3.200;5.440;1.700
Trigo;2006/07;CHACO;"9 DE JULIO";9.000;7.500;9.000;1.200
Trigo;2007/08;CHACO;"9 DE JULIO";1.200;200;180;900
Trigo;2010/11;CHACO;"9 DE JULIO";16.500;16.260;37.400;2.300
Trigo;2011/12;CHACO;"9 DE JULIO";16.000;14.800;24.420;1.650
Trigo;2012/13;CHACO;"9 DE JULIO";2.800;1.500;1.800;1.200
Trigo;2013/14;CHACO;"9 DE JULIO";6.200;3.550;2.130;600
Trigo;2014/15;CHACO;"9 DE JULIO";3.500;2.675;3.210;1.200
Trigo;2015/16;CHACO;"9 DE JULIO";5.510;4.870;8.770;1.801
Trigo;2016/17;CHACO;"9 DE JULIO";6.000;3.960;5.544;1.400
Trigo;2017/18;CHACO;"9 DE JULIO";6.934;6.514;10.422;1.600
Trigo;1980/81;CHACO;"ALMIRANTE BROWN";200;0;0;0
Trigo;1981/82;CHACO;"ALMIRANTE BROWN";150;150;250;1.667
Trigo;1990/91;CHACO;"ALMIRANTE BROWN";800;800;1.200;1.500
Trigo;1991/92;CHACO;"ALMIRANTE BROWN";100;100;200;2.000
Trigo;1996/97;CHACO;"ALMIRANTE BROWN";400;400;500;1.250
Trigo;1998/99;CHACO;"ALMIRANTE BROWN";400;400;700;1.750
Trigo;1999/00;CHACO;"ALMIRANTE BROWN";600;600;720;1.200
Trigo;2000/01;CHACO;"ALMIRANTE BROWN";1.800;1.800;2.000;1.111
Trigo;2001/02;CHACO;"ALMIRANTE BROWN";2.500;2.500;3.750;1.500
Trigo;2002/03;CHACO;"ALMIRANTE BROWN";8.000;8.000;17.600;2.200
Trigo;2003/04;CHACO;"ALMIRANTE BROWN";8.000;8.000;8.000;1.000
Trigo;2004/05;CHACO;"ALMIRANTE BROWN";120;120;160;1.333
Trigo;2005/06;CHACO;"ALMIRANTE BROWN";5.500;4.650;6.050;1.301
Trigo;2006/07;CHACO;"ALMIRANTE BROWN";8.000;7.000;7.000;1.000
Trigo;2007/08;CHACO;"ALMIRANTE BROWN";1.200;1.200;1.080;900
Trigo;2010/11;CHACO;"ALMIRANTE BROWN";18.000;18.000;37.800;2.100
Trigo;2011/12;CHACO;"ALMIRANTE BROWN";35.000;32.200;51.520;1.600
Trigo;2012/13;CHACO;"ALMIRANTE BROWN";13.000;9.800;7.840;800
Trigo;2013/14;CHACO;"ALMIRANTE BROWN";4.000;2.300;1.150;500
Trigo;2014/15;CHACO;"ALMIRANTE BROWN";18.000;12.500;15.000;1.200
Trigo;2015/16;CHACO;"ALMIRANTE BROWN";7.870;7.270;9.450;1.300
Trigo;2016/17;CHACO;"ALMIRANTE BROWN";10.000;6.590;7.908;1.200
Trigo;2017/18;CHACO;"ALMIRANTE BROWN";21.000;20.800;26.000;1.250
Trigo;1980/81;CHACO;BERMEJO;100;100;110;1.100
Trigo;1998/99;CHACO;BERMEJO;800;800;1.400;1.750
Trigo;1999/00;CHACO;BERMEJO;800;800;880;1.100
Trigo;2000/01;CHACO;BERMEJO;700;700;700;1.000
Trigo;2001/02;CHACO;BERMEJO;900;900;1.170;1.300
Trigo;2002/03;CHACO;BERMEJO;900;900;1.800;2.000
Trigo;2003/04;CHACO;BERMEJO;900;900;990;1.100
Trigo;2005/06;CHACO;BERMEJO;500;500;900;1.800
Trigo;2006/07;CHACO;BERMEJO;1.000;1.000;1.200;1.200
Trigo;2007/08;CHACO;BERMEJO;200;200;160;800
Trigo;2010/11;CHACO;BERMEJO;1.800;1.800;3.420;1.900
Trigo;2011/12;CHACO;BERMEJO;1.200;950;1.330;1.400
Trigo;2012/13;CHACO;BERMEJO;300;180;220;1.222
Trigo;1980/81;CHACO;CHACABUCO;6.500;700;350;500
Trigo;1981/82;CHACO;CHACABUCO;2.000;2.000;2.700;1.350
Trigo;1982/83;CHACO;CHACABUCO;4.000;3.940;3.800;964
Trigo;1983/84;CHACO;CHACABUCO;1.760;1.640;1.970;1.201
Trigo;1984/85;CHACO;CHACABUCO;2.450;2.150;2.648;1.232
Trigo;1985/86;CHACO;CHACABUCO;1.600;1.600;3.056;1.910
Trigo;1986/87;CHACO;CHACABUCO;1.750;1.500;1.650;1.100
Trigo;1987/88;CHACO;CHACABUCO;1.500;1.500;2.100;1.400
Trigo;1988/89;CHACO;CHACABUCO;500;350;290;829
Trigo;1989/90;CHACO;CHACABUCO;2.700;2.500;4.300;1.720
Trigo;1990/91;CHACO;CHACABUCO;10.400;8.400;12.600;1.500
Trigo;1991/92;CHACO;CHACABUCO;3.000;3.000;5.400;1.800
Trigo;1992/93;CHACO;CHACABUCO;6.000;6.000;15.000;2.500
Trigo;1993/94;CHACO;CHACABUCO;7.000;2.000;2.000;1.000
Trigo;1994/95;CHACO;CHACABUCO;3.500;2.900;3.800;1.310
Trigo;1995/96;CHACO;CHACABUCO;4.000;4.000;4.400;1.100
Trigo;1996/97;CHACO;CHACABUCO;6.500;6.500;8.100;1.246
Trigo;1997/98;CHACO;CHACABUCO;3.690;3.690;3.700;1.003
Trigo;1998/99;CHACO;CHACABUCO;4.000;4.000;9.000;2.250
Trigo;1999/00;CHACO;CHACABUCO;4.500;4.500;7.650;1.700
Trigo;2000/01;CHACO;CHACABUCO;12.000;12.000;13.200;1.100
Trigo;2001/02;CHACO;CHACABUCO;17.000;15.000;22.500;1.500
Trigo;2002/03;CHACO;CHACABUCO;18.000;18.000;36.000;2.000
Trigo;2003/04;CHACO;CHACABUCO;18.000;11.000;8.800;800
Trigo;2004/05;CHACO;CHACABUCO;2.200;2.000;2.600;1.300
Trigo;2005/06;CHACO;CHACABUCO;4.900;3.400;4.420;1.300
Trigo;2006/07;CHACO;CHACABUCO;7.000;6.000;6.600;1.100
Trigo;2007/08;CHACO;CHACABUCO;1.500;1.500;1.350;900
Trigo;2010/11;CHACO;CHACABUCO;18.000;18.000;42.120;2.340
Trigo;2011/12;CHACO;CHACABUCO;16.000;14.500;23.200;1.600
Trigo;2012/13;CHACO;CHACABUCO;3.600;2.600;3.640;1.400
Trigo;2013/14;CHACO;CHACABUCO;7.000;4.000;2.600;650
Trigo;2014/15;CHACO;CHACABUCO;4.140;2.760;3.310;1.199
Trigo;2015/16;CHACO;CHACABUCO;7.700;6.900;13.110;1.900
Trigo;2016/17;CHACO;CHACABUCO;7.800;5.140;7.196;1.400
Trigo;2017/18;CHACO;CHACABUCO;9.014;8.423;13.477;1.600
Trigo;1980/81;CHACO;"COMANDANTE FERNANDEZ";1.500;300;250;833
Trigo;1981/82;CHACO;"COMANDANTE FERNANDEZ";570;570;1.100;1.930
Trigo;1982/83;CHACO;"COMANDANTE FERNANDEZ";3.000;3.000;2.500;833
Trigo;1983/84;CHACO;"COMANDANTE FERNANDEZ";1.500;1.310;1.560;1.191
Trigo;1984/85;CHACO;"COMANDANTE FERNANDEZ";800;650;552;849
Trigo;1985/86;CHACO;"COMANDANTE FERNANDEZ";700;700;1.337;1.910
Trigo;1986/87;CHACO;"COMANDANTE FERNANDEZ";1.000;850;870;1.024
Trigo;1987/88;CHACO;"COMANDANTE FERNANDEZ";700;700;900;1.286
Trigo;1988/89;CHACO;"COMANDANTE FERNANDEZ";300;220;180;818
Trigo;1989/90;CHACO;"COMANDANTE FERNANDEZ";1.800;1.800;3.200;1.778
Trigo;1990/91;CHACO;"COMANDANTE FERNANDEZ";2.400;1.400;2.100;1.500
Trigo;1991/92;CHACO;"COMANDANTE FERNANDEZ";700;700;1.300;1.857
Trigo;1992/93;CHACO;"COMANDANTE FERNANDEZ";2.000;2.000;4.500;2.250
Trigo;1993/94;CHACO;"COMANDANTE FERNANDEZ";2.000;2.000;2.000;1.000
Trigo;1994/95;CHACO;"COMANDANTE FERNANDEZ";2.000;1.500;1.700;1.133
Trigo;1995/96;CHACO;"COMANDANTE FERNANDEZ";2.000;2.000;2.000;1.000
Trigo;1996/97;CHACO;"COMANDANTE FERNANDEZ";5.500;5.500;7.200;1.309
Trigo;1997/98;CHACO;"COMANDANTE FERNANDEZ";2.600;2.350;2.400;1.021
Trigo;1998/99;CHACO;"COMANDANTE FERNANDEZ";3.000;3.000;5.800;1.933
Trigo;1999/00;CHACO;"COMANDANTE FERNANDEZ";3.500;3.500;4.550;1.300
Trigo;2000/01;CHACO;"COMANDANTE FERNANDEZ";7.500;7.500;8.300;1.107
Trigo;2001/02;CHACO;"COMANDANTE FERNANDEZ";10.000;7.000;9.800;1.400
Trigo;2002/03;CHACO;"COMANDANTE FERNANDEZ";10.000;10.000;19.000;1.900
Trigo;2003/04;CHACO;"COMANDANTE FERNANDEZ";10.000;10.000;10.000;1.000
Trigo;2004/05;CHACO;"COMANDANTE FERNANDEZ";600;500;650;1.300
Trigo;2005/06;CHACO;"COMANDANTE FERNANDEZ";5.500;4.300;7.310;1.700
Trigo;2006/07;CHACO;"COMANDANTE FERNANDEZ";8.000;7.000;7.700;1.100
Trigo;2007/08;CHACO;"COMANDANTE FERNANDEZ";1.000;1.000;1.000;1.000
Trigo;2010/11;CHACO;"COMANDANTE FERNANDEZ";5.200;5.200;8.840;1.700
Trigo;2011/12;CHACO;"COMANDANTE FERNANDEZ";9.000;8.000;10.800;1.350
Trigo;2012/13;CHACO;"COMANDANTE FERNANDEZ";2.100;1.200;1.320;1.100
Trigo;2013/14;CHACO;"COMANDANTE FERNANDEZ";1.500;700;320;457
Trigo;2014/15;CHACO;"COMANDANTE FERNANDEZ";4.500;2.440;2.070;848
Trigo;2015/16;CHACO;"COMANDANTE FERNANDEZ";5.900;5.140;7.200;1.401
Trigo;2016/17;CHACO;"COMANDANTE FERNANDEZ";5.000;3.290;3.784;1.150
Trigo;2017/18;CHACO;"COMANDANTE FERNANDEZ";6.000;5.900;6.785;1.150
Trigo;1980/81;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";5.500;500;400;800
Trigo;1982/83;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";3.500;3.460;3.200;925
Trigo;1983/84;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.400;1.250;1.000;800
Trigo;1984/85;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";700;500;450;900
Trigo;1985/86;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";300;300;570;1.900
Trigo;1986/87;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";300;250;200;800
Trigo;1987/88;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";200;200;260;1.300
Trigo;1988/89;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";100;70;50;714
Trigo;1989/90;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.200;1.200;1.800;1.500
Trigo;1990/91;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";100;100;200;2.000
Trigo;1992/93;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.500;1.500;3.300;2.200
Trigo;1993/94;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";800;0;0;0
Trigo;1994/95;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";3.000;3.000;3.000;1.000
Trigo;1995/96;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.500;1.500;1.700;1.133
Trigo;1996/97;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";4.500;4.500;5.400;1.200
Trigo;1997/98;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.530;1.530;1.500;980
Trigo;1998/99;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";900;900;1.500;1.667
Trigo;1999/00;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";900;900;1.080;1.200
Trigo;2000/01;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.500;1.500;1.700;1.133
Trigo;2001/02;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.800;1.800;2.340;1.300
Trigo;2002/03;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.500;2.500;4.750;1.900
Trigo;2003/04;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.500;500;450;900
Trigo;2004/05;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";500;400;520;1.300
Trigo;2005/06;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.500;1.400;2.660;1.900
Trigo;2006/07;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";6.000;5.000;7.000;1.400
Trigo;2007/08;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.000;1.200;1.080;900
Trigo;2010/11;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";4.500;4.500;8.100;1.800
Trigo;2011/12;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";7.000;6.600;7.920;1.200
Trigo;2012/13;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.000;1.500;1.350;900
Trigo;2013/14;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";3.500;1.200;540;450
Trigo;2014/15;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.500;1.810;1.810;1.000
Trigo;2015/16;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";4.130;3.650;5.110;1.400
